347.0;668
347.5;668
348.0;669
348.5;669
349.0;670
349.5;670
350.0;671
350.5;671
351.0;672
351.5;672
352.0;673
352.5;673
353.0;674
353.5;675
354.0;675
354.5;676
355.0;676
355.5;677
356.0;677
356.5;678
357.0;678
357.5;679
358.0;679
358.5;680
359.0;680
359.5;681
360.0;681
360.5;682
